Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 1.318 ms
Latência uRLLC (RTT local): 1.523 ms
Latência uRLLC (RTT local): 1.244 ms
Latência uRLLC (RTT local): 1.759 ms
Latência uRLLC (RTT local): 1.346 ms
Latência uRLLC (RTT local): 1.571 ms
Latência uRLLC (RTT local): 1.358 ms
Latência uRLLC (RTT local): 2.119 ms
Latência uRLLC (RTT local): 1.136 ms
Latência uRLLC (RTT local): 1.181 ms
Latência uRLLC (RTT local): 2.051 ms
Latência uRLLC (RTT local): 2.851 ms
Latência uRLLC (RTT local): 1.921 ms
Latência uRLLC (RTT local): 1.163 ms
Latência uRLLC (RTT local): 1.394 ms
Latência uRLLC (RTT local): 1.189 ms
Latência uRLLC (RTT local): 1.369 ms
Latência uRLLC (RTT local): 1.883 ms
Latência uRLLC (RTT local): 1.944 ms
Latência uRLLC (RTT local): 1.768 ms
Latência uRLLC (RTT local): 1.191 ms
Latência uRLLC (RTT local): 2.018 ms
Latência uRLLC (RTT local): 1.434 ms
Latência uRLLC (RTT local): 1.261 ms
Latência uRLLC (RTT local): 1.066 ms
Latência uRLLC (RTT local): 1.348 ms
Latência uRLLC (RTT local): 1.899 ms
Latência uRLLC (RTT local): 1.173 ms
Latência uRLLC (RTT local): 1.040 ms
Latência uRLLC (RTT local): 0.682 ms
Latência uRLLC (RTT local): 0.619 ms
Latência uRLLC (RTT local): 0.773 ms
Latência uRLLC (RTT local): 0.632 ms
Latência uRLLC (RTT local): 0.553 ms
Latência uRLLC (RTT local): 1.074 ms
Latência uRLLC (RTT local): 0.579 ms
Latência uRLLC (RTT local): 0.672 ms
Latência uRLLC (RTT local): 0.930 ms
Latência uRLLC (RTT local): 0.865 ms
Latência uRLLC (RTT local): 0.659 ms
Latência uRLLC (RTT local): 0.731 ms
Latência uRLLC (RTT local): 0.924 ms
Latência uRLLC (RTT local): 0.889 ms
Latência uRLLC (RTT local): 0.654 ms
Latência uRLLC (RTT local): 0.633 ms
Latência uRLLC (RTT local): 0.561 ms
Latência uRLLC (RTT local): 0.752 ms
Latência uRLLC (RTT local): 0.453 ms
Latência uRLLC (RTT local): 0.661 ms
Latência uRLLC (RTT local): 0.511 ms
Latência uRLLC (RTT local): 0.621 ms
Latência uRLLC (RTT local): 0.632 ms
Latência uRLLC (RTT local): 0.892 ms
Latência uRLLC (RTT local): 0.726 ms
Latência uRLLC (RTT local): 0.736 ms
Latência uRLLC (RTT local): 0.661 ms
Latência uRLLC (RTT local): 0.827 ms
Latência uRLLC (RTT local): 0.671 ms
Latência uRLLC (RTT local): 0.613 ms
Latência uRLLC (RTT local): 1.710 ms
Latência uRLLC (RTT local): 1.179 ms
Latência uRLLC (RTT local): 3.458 ms
Latência uRLLC (RTT local): 1.492 ms
Latência uRLLC (RTT local): 0.978 ms
Latência uRLLC (RTT local): 1.242 ms
Latência uRLLC (RTT local): 1.135 ms
Latência uRLLC (RTT local): 1.103 ms
Latência uRLLC (RTT local): 0.489 ms
Latência uRLLC (RTT local): 0.757 ms
Latência uRLLC (RTT local): 0.552 ms
Latência uRLLC (RTT local): 0.850 ms
Latência uRLLC (RTT local): 0.616 ms
Latência uRLLC (RTT local): 0.616 ms
Latência uRLLC (RTT local): 0.665 ms
Latência uRLLC (RTT local): 0.846 ms
Latência uRLLC (RTT local): 0.603 ms
Latência uRLLC (RTT local): 0.805 ms
Latência uRLLC (RTT local): 0.676 ms
Latência uRLLC (RTT local): 0.544 ms
Latência uRLLC (RTT local): 0.734 ms
Latência uRLLC (RTT local): 0.544 ms
Latência uRLLC (RTT local): 0.675 ms
Latência uRLLC (RTT local): 0.552 ms
Latência uRLLC (RTT local): 0.987 ms
Latência uRLLC (RTT local): 0.417 ms
Latência uRLLC (RTT local): 0.439 ms
