Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 1.498 ms
Latência uRLLC (RTT local): 1.493 ms
Latência uRLLC (RTT local): 2.107 ms
Latência uRLLC (RTT local): 1.742 ms
Latência uRLLC (RTT local): 2.195 ms
Latência uRLLC (RTT local): 1.298 ms
Latência uRLLC (RTT local): 2.337 ms
Latência uRLLC (RTT local): 2.804 ms
Latência uRLLC (RTT local): 2.471 ms
Latência uRLLC (RTT local): 1.517 ms
Latência uRLLC (RTT local): 1.545 ms
Latência uRLLC (RTT local): 1.501 ms
Latência uRLLC (RTT local): 1.629 ms
Latência uRLLC (RTT local): 1.378 ms
Latência uRLLC (RTT local): 2.898 ms
Latência uRLLC (RTT local): 2.875 ms
Latência uRLLC (RTT local): 2.110 ms
Latência uRLLC (RTT local): 1.755 ms
Latência uRLLC (RTT local): 1.260 ms
Latência uRLLC (RTT local): 1.738 ms
Latência uRLLC (RTT local): 1.727 ms
Latência uRLLC (RTT local): 3.439 ms
Latência uRLLC (RTT local): 2.932 ms
Latência uRLLC (RTT local): 1.621 ms
Latência uRLLC (RTT local): 1.693 ms
Latência uRLLC (RTT local): 1.390 ms
Latência uRLLC (RTT local): 1.372 ms
Latência uRLLC (RTT local): 1.397 ms
Latência uRLLC (RTT local): 2.851 ms
Latência uRLLC (RTT local): 2.844 ms
Latência uRLLC (RTT local): 2.306 ms
Latência uRLLC (RTT local): 2.139 ms
Latência uRLLC (RTT local): 3.017 ms
Latência uRLLC (RTT local): 2.159 ms
Latência uRLLC (RTT local): 4.303 ms
Latência uRLLC (RTT local): 1.791 ms
Latência uRLLC (RTT local): 2.038 ms
Latência uRLLC (RTT local): 3.400 ms
Latência uRLLC (RTT local): 1.307 ms
Latência uRLLC (RTT local): 1.558 ms
Latência uRLLC (RTT local): 2.576 ms
Latência uRLLC (RTT local): 3.449 ms
Latência uRLLC (RTT local): 2.510 ms
Latência uRLLC (RTT local): 2.187 ms
Latência uRLLC (RTT local): 1.838 ms
Latência uRLLC (RTT local): 3.397 ms
Latência uRLLC (RTT local): 2.904 ms
Latência uRLLC (RTT local): 2.565 ms
Latência uRLLC (RTT local): 1.951 ms
Latência uRLLC (RTT local): 1.610 ms
Latência uRLLC (RTT local): 2.265 ms
Latência uRLLC (RTT local): 1.774 ms
Latência uRLLC (RTT local): 1.470 ms
Latência uRLLC (RTT local): 1.730 ms
Latência uRLLC (RTT local): 2.222 ms
Latência uRLLC (RTT local): 1.657 ms
Latência uRLLC (RTT local): 2.119 ms
Latência uRLLC (RTT local): 1.877 ms
Latência uRLLC (RTT local): 1.911 ms
Latência uRLLC (RTT local): 1.423 ms
Latência uRLLC (RTT local): 1.775 ms
Latência uRLLC (RTT local): 2.309 ms
Latência uRLLC (RTT local): 2.876 ms
Latência uRLLC (RTT local): 2.666 ms
Latência uRLLC (RTT local): 0.830 ms
Latência uRLLC (RTT local): 2.902 ms
Latência uRLLC (RTT local): 1.273 ms
Latência uRLLC (RTT local): 1.422 ms
Latência uRLLC (RTT local): 2.413 ms
Latência uRLLC (RTT local): 2.452 ms
Latência uRLLC (RTT local): 1.882 ms
Latência uRLLC (RTT local): 1.418 ms
Latência uRLLC (RTT local): 1.522 ms
Latência uRLLC (RTT local): 2.785 ms
Latência uRLLC (RTT local): 2.664 ms
Latência uRLLC (RTT local): 1.821 ms
Latência uRLLC (RTT local): 2.352 ms
Latência uRLLC (RTT local): 1.882 ms
Latência uRLLC (RTT local): 2.749 ms
Latência uRLLC (RTT local): 4.311 ms
Latência uRLLC (RTT local): 3.141 ms
Latência uRLLC (RTT local): 2.303 ms
Latência uRLLC (RTT local): 1.659 ms
Latência uRLLC (RTT local): 1.268 ms
Latência uRLLC (RTT local): 1.337 ms
Latência uRLLC (RTT local): 1.321 ms
Latência uRLLC (RTT local): 1.902 ms
Latência uRLLC (RTT local): 1.635 ms
Latência uRLLC (RTT local): 1.870 ms
Latência uRLLC (RTT local): 1.380 ms
Latência uRLLC (RTT local): 1.146 ms
Latência uRLLC (RTT local): 1.138 ms
Latência uRLLC (RTT local): 0.860 ms
Latência uRLLC (RTT local): 1.333 ms
Latência uRLLC (RTT local): 1.382 ms
Latência uRLLC (RTT local): 1.460 ms
Latência uRLLC (RTT local): 1.935 ms
Latência uRLLC (RTT local): 2.223 ms
Latência uRLLC (RTT local): 2.301 ms
Latência uRLLC (RTT local): 2.425 ms
Latência uRLLC (RTT local): 1.663 ms
Latência uRLLC (RTT local): 2.375 ms
Latência uRLLC (RTT local): 2.751 ms
Latência uRLLC (RTT local): 2.236 ms
Latência uRLLC (RTT local): 3.085 ms
Latência uRLLC (RTT local): 1.827 ms
Latência uRLLC (RTT local): 1.685 ms
Latência uRLLC (RTT local): 3.148 ms
Latência uRLLC (RTT local): 2.814 ms
Latência uRLLC (RTT local): 3.290 ms
Latência uRLLC (RTT local): 2.121 ms
Latência uRLLC (RTT local): 1.268 ms
Latência uRLLC (RTT local): 4.936 ms
Latência uRLLC (RTT local): 1.999 ms
Latência uRLLC (RTT local): 2.132 ms
Latência uRLLC (RTT local): 1.943 ms
Latência uRLLC (RTT local): 2.674 ms
Latência uRLLC (RTT local): 1.741 ms
Latência uRLLC (RTT local): 2.892 ms
Latência uRLLC (RTT local): 2.350 ms
Latência uRLLC (RTT local): 1.288 ms
Latência uRLLC (RTT local): 2.606 ms
Latência uRLLC (RTT local): 2.651 ms
Latência uRLLC (RTT local): 2.092 ms
Latência uRLLC (RTT local): 3.064 ms
Latência uRLLC (RTT local): 2.213 ms
Latência uRLLC (RTT local): 4.498 ms
Latência uRLLC (RTT local): 3.098 ms
Latência uRLLC (RTT local): 2.166 ms
Latência uRLLC (RTT local): 2.544 ms
Latência uRLLC (RTT local): 2.623 ms
Latência uRLLC (RTT local): 3.140 ms
Latência uRLLC (RTT local): 2.168 ms
Latência uRLLC (RTT local): 2.519 ms
Latência uRLLC (RTT local): 1.472 ms
Latência uRLLC (RTT local): 1.841 ms
Latência uRLLC (RTT local): 1.919 ms
Latência uRLLC (RTT local): 3.837 ms
Latência uRLLC (RTT local): 2.379 ms
Latência uRLLC (RTT local): 1.340 ms
Latência uRLLC (RTT local): 1.724 ms
Latência uRLLC (RTT local): 1.341 ms
Latência uRLLC (RTT local): 2.224 ms
Latência uRLLC (RTT local): 2.577 ms
Latência uRLLC (RTT local): 2.636 ms
Latência uRLLC (RTT local): 2.797 ms
Latência uRLLC (RTT local): 2.362 ms
Latência uRLLC (RTT local): 1.908 ms
Latência uRLLC (RTT local): 1.830 ms
Latência uRLLC (RTT local): 3.959 ms
Latência uRLLC (RTT local): 2.516 ms
Latência uRLLC (RTT local): 1.346 ms
Latência uRLLC (RTT local): 2.387 ms
Latência uRLLC (RTT local): 2.506 ms
Latência uRLLC (RTT local): 2.179 ms
Latência uRLLC (RTT local): 2.884 ms
Latência uRLLC (RTT local): 2.109 ms
Latência uRLLC (RTT local): 1.546 ms
Latência uRLLC (RTT local): 1.628 ms
Latência uRLLC (RTT local): 2.819 ms
Latência uRLLC (RTT local): 2.711 ms
Latência uRLLC (RTT local): 2.419 ms
Latência uRLLC (RTT local): 2.902 ms
Latência uRLLC (RTT local): 2.555 ms
Latência uRLLC (RTT local): 1.646 ms
Latência uRLLC (RTT local): 1.297 ms
