Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 2.364 ms
Latência uRLLC (RTT local): 0.843 ms
Latência uRLLC (RTT local): 1.764 ms
Latência uRLLC (RTT local): 1.725 ms
Latência uRLLC (RTT local): 1.145 ms
Latência uRLLC (RTT local): 1.154 ms
Latência uRLLC (RTT local): 1.285 ms
Latência uRLLC (RTT local): 1.769 ms
Latência uRLLC (RTT local): 0.920 ms
Latência uRLLC (RTT local): 1.408 ms
Latência uRLLC (RTT local): 1.554 ms
Latência uRLLC (RTT local): 1.412 ms
Latência uRLLC (RTT local): 0.729 ms
Latência uRLLC (RTT local): 2.224 ms
Latência uRLLC (RTT local): 0.543 ms
Latência uRLLC (RTT local): 0.765 ms
Latência uRLLC (RTT local): 0.904 ms
Latência uRLLC (RTT local): 1.070 ms
Latência uRLLC (RTT local): 1.170 ms
Latência uRLLC (RTT local): 1.114 ms
Latência uRLLC (RTT local): 0.674 ms
Latência uRLLC (RTT local): 0.849 ms
Latência uRLLC (RTT local): 0.842 ms
Latência uRLLC (RTT local): 1.615 ms
Latência uRLLC (RTT local): 1.218 ms
Latência uRLLC (RTT local): 0.799 ms
Latência uRLLC (RTT local): 0.702 ms
Latência uRLLC (RTT local): 1.426 ms
Latência uRLLC (RTT local): 2.172 ms
Latência uRLLC (RTT local): 1.638 ms
Latência uRLLC (RTT local): 2.419 ms
Latência uRLLC (RTT local): 1.114 ms
Latência uRLLC (RTT local): 1.739 ms
Latência uRLLC (RTT local): 1.579 ms
Latência uRLLC (RTT local): 2.626 ms
Latência uRLLC (RTT local): 2.184 ms
Latência uRLLC (RTT local): 0.614 ms
Latência uRLLC (RTT local): 1.055 ms
Latência uRLLC (RTT local): 0.734 ms
Latência uRLLC (RTT local): 1.013 ms
Latência uRLLC (RTT local): 0.373 ms
Latência uRLLC (RTT local): 7.248 ms
Latência uRLLC (RTT local): 0.521 ms
Latência uRLLC (RTT local): 0.595 ms
Latência uRLLC (RTT local): 0.519 ms
Latência uRLLC (RTT local): 0.473 ms
Latência uRLLC (RTT local): 1.221 ms
Latência uRLLC (RTT local): 0.794 ms
Latência uRLLC (RTT local): 0.930 ms
Latência uRLLC (RTT local): 0.338 ms
Latência uRLLC (RTT local): 0.459 ms
Latência uRLLC (RTT local): 0.499 ms
Latência uRLLC (RTT local): 0.745 ms
Latência uRLLC (RTT local): 0.815 ms
Latência uRLLC (RTT local): 0.592 ms
Latência uRLLC (RTT local): 0.844 ms
Latência uRLLC (RTT local): 0.825 ms
Latência uRLLC (RTT local): 0.816 ms
Latência uRLLC (RTT local): 2.662 ms
Latência uRLLC (RTT local): 1.369 ms
Latência uRLLC (RTT local): 3.068 ms
Latência uRLLC (RTT local): 1.229 ms
Latência uRLLC (RTT local): 1.451 ms
Latência uRLLC (RTT local): 1.380 ms
Latência uRLLC (RTT local): 1.478 ms
Latência uRLLC (RTT local): 3.612 ms
Latência uRLLC (RTT local): 1.448 ms
Latência uRLLC (RTT local): 1.398 ms
Latência uRLLC (RTT local): 1.139 ms
Latência uRLLC (RTT local): 1.379 ms
Latência uRLLC (RTT local): 2.777 ms
Latência uRLLC (RTT local): 1.167 ms
Latência uRLLC (RTT local): 1.211 ms
Latência uRLLC (RTT local): 1.055 ms
Latência uRLLC (RTT local): 1.116 ms
Latência uRLLC (RTT local): 3.264 ms
Latência uRLLC (RTT local): 3.645 ms
Latência uRLLC (RTT local): 1.063 ms
Latência uRLLC (RTT local): 1.227 ms
Latência uRLLC (RTT local): 2.551 ms
Latência uRLLC (RTT local): 2.639 ms
Latência uRLLC (RTT local): 1.983 ms
Latência uRLLC (RTT local): 1.913 ms
Latência uRLLC (RTT local): 1.173 ms
Latência uRLLC (RTT local): 1.020 ms
Latência uRLLC (RTT local): 1.885 ms
Latência uRLLC (RTT local): 1.461 ms
Latência uRLLC (RTT local): 0.999 ms
Latência uRLLC (RTT local): 1.399 ms
