timestamp_recebimento,ip_origem,site,sequencia,latencia_ms
1784976464.348803,10.0.11.1,Biblioteca,43,1004.951
1784976464.454809,10.0.21.1,Laboratorios,62,2.870
1784976464.458300,10.0.11.1,Biblioteca,44,3.737
1784976464.564473,10.0.21.1,Laboratorios,63,2.896
1784976464.566599,10.0.11.1,Biblioteca,45,3.548
1784976464.594979,10.0.31.1,Reitoria,46,1092.585
1784976464.669935,10.0.21.1,Laboratorios,64,2.954
1784976464.675179,10.0.11.1,Biblioteca,46,3.961
1784976464.698082,10.0.31.1,Reitoria,47,1.631
1784976464.776595,10.0.21.1,Laboratorios,65,3.006
1784976464.783387,10.0.11.1,Biblioteca,47,3.978
1784976464.801411,10.0.31.1,Reitoria,48,1.651
1784976464.884668,10.0.21.1,Laboratorios,66,3.406
1784976464.891645,10.0.11.1,Biblioteca,48,3.975
1784976464.904836,10.0.31.1,Reitoria,49,1.715
1784976464.991051,10.0.21.1,Laboratorios,67,2.973
1784976465.001766,10.0.11.1,Biblioteca,49,4.317
1784976465.008041,10.0.31.1,Reitoria,50,1.509
1784976465.097122,10.0.21.1,Laboratorios,68,3.046
1784976465.110214,10.0.11.1,Biblioteca,50,4.370
1784976465.111183,10.0.31.1,Reitoria,51,1.633
1784976465.208157,10.0.21.1,Laboratorios,69,3.364
1784976465.215389,10.0.31.1,Reitoria,52,1.786
1784976465.218787,10.0.11.1,Biblioteca,51,4.373
1784976465.317114,10.0.21.1,Laboratorios,70,3.458
1784976465.319835,10.0.31.1,Reitoria,53,1.925
1784976465.328575,10.0.11.1,Biblioteca,52,4.741
1784976465.424632,10.0.31.1,Reitoria,54,2.254
1784976465.427115,10.0.21.1,Laboratorios,71,3.103
1784976465.437669,10.0.11.1,Biblioteca,53,4.607
1784976465.528349,10.0.31.1,Reitoria,55,1.982
1784976465.533122,10.0.21.1,Laboratorios,72,2.968
1784976465.546935,10.0.11.1,Biblioteca,54,4.581
1784976465.632593,10.0.31.1,Reitoria,56,2.142
1784976465.639887,10.0.21.1,Laboratorios,73,3.374
1784976465.656361,10.0.11.1,Biblioteca,55,4.305
1784976465.736567,10.0.31.1,Reitoria,57,1.916
1784976465.746439,10.0.21.1,Laboratorios,74,3.248
1784976465.766307,10.0.11.1,Biblioteca,56,4.759
1784976465.841017,10.0.31.1,Reitoria,58,2.542
1784976465.853815,10.0.21.1,Laboratorios,75,3.133
1784976465.875881,10.0.11.1,Biblioteca,57,4.682
1784976465.944792,10.0.31.1,Reitoria,59,1.921
1784976465.959958,10.0.21.1,Laboratorios,76,2.832
1784976465.984422,10.0.11.1,Biblioteca,58,4.179
1784976466.048623,10.0.31.1,Reitoria,60,1.931
1784976466.066411,10.0.21.1,Laboratorios,77,3.277
1784976466.093223,10.0.11.1,Biblioteca,59,4.466
1784976466.152335,10.0.31.1,Reitoria,61,1.834
1784976466.172944,10.0.21.1,Laboratorios,78,3.268
1784976466.201815,10.0.11.1,Biblioteca,60,3.950
1784976466.256097,10.0.31.1,Reitoria,62,1.824
1784976466.279714,10.0.21.1,Laboratorios,79,3.544
1784976466.310712,10.0.11.1,Biblioteca,61,4.491
1784976466.360062,10.0.31.1,Reitoria,63,1.548
1784976466.385862,10.0.21.1,Laboratorios,80,2.910
1784976466.420253,10.0.11.1,Biblioteca,62,3.816
1784976466.464943,10.0.31.1,Reitoria,64,1.423
1784976466.493559,10.0.21.1,Laboratorios,81,2.984
1784976466.529702,10.0.11.1,Biblioteca,63,4.169
1784976466.569091,10.0.31.1,Reitoria,65,1.669
1784976466.599524,10.0.21.1,Laboratorios,82,3.005
1784976466.637950,10.0.11.1,Biblioteca,64,4.383
1784976466.677689,10.0.31.1,Reitoria,66,1.855
1784976466.705578,10.0.21.1,Laboratorios,83,3.084
1784976466.747011,10.0.11.1,Biblioteca,65,4.599
1784976466.781325,10.0.31.1,Reitoria,67,1.827
1784976466.811976,10.0.21.1,Laboratorios,84,3.191
1784976466.855737,10.0.11.1,Biblioteca,66,4.381
1784976466.885293,10.0.31.1,Reitoria,68,1.834
